time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC
2017-07-22 10:15:00,831.4468490183,169.3025490502,-0.1,112.5,0,49.2,34.3,235.4,7.8,63.916,0,0.1,43.6,126.9,12.5
2017-07-22 10:00:00,729.9016297199,169.4062984772,-0.1,133.1,0,10.1,34.6,236,0,55.8139,0,0.1,33.1,134.5,12
2017-07-22 9:45:00,763.1042994,179.6064454252,0,100.1,0,35.8,34.6,257.7,13.2,65.7164,0,0.1,15.8,131.5,10
2017-07-22 9:30:00,743.7742593512,161.4031507652,0,109.8,-0.1,44.8,34.3,253.6,0,64.8162,0,0.1,8.9,126.9,27
2017-07-22 9:15:00,702.3847021349,59.1023986673,0,134.5,-0.1,17.3,35.4,248.4,12.6,68.4171,0,0.1,6,10.9,5
2017-07-22 9:00:00,663.6233009771,53.5031507667,0,103.3,-0.1,47.5,35.4,215.1,0,68.4171,0,0.1,19.8,17.8,5
2017-07-22 8:45:00,636.6155999675,47.4034492155,0,98.5,1.6,18.6,42.3,203.9,0,64.8162,0,0.1,40.2,3.3,5.5
2017-07-22 8:30:00,646.6868865155,55.0037468553,-0.1,70.1,0,23.5,42.6,209.6,6.6,57.6144,0,0.1,63.3,5.6,6.5
2017-07-22 8:15:00,567.9845960289,63.3070500032,-0.1,105.4,0,15.4,43.7,206.6,0,57.6144,0,0.1,0.1,19.3,5.5
2017-07-22 8:00:00,530.051562313,60.1082501942,0,82.7,0,22.1,43.4,216.5,7.8,56.7142,0,0.1,0.1,8.6,6
2017-07-22 7:45:00,495.5708948262,185.608403055,0,59.9,9,14.3,39.5,206.3,0,46.8117,0,0.1,0.1,136.8,10.5
2017-07-22 7:30:00,655.72346179,174.6082521016,0,80.2,-0.1,30.1,44.2,224.5,7.8,45.9115,0,0.1,73.9,122.3,35
2017-07-22 7:15:00,492.240915617,177.0082505727,0,59.9,-0.1,18.5,42.8,185.7,0,40.5101,0,0.1,0.1,126.9,13.5
2017-07-22 7:00:00,571.6975318808,67.6082473332,0,76.2,-0.1,29.3,51.3,180.2,13.5,48.6121,0,0.1,59.3,2.5,5
2017-07-22 6:45:00,475.6004763097,77.3079522904,-0.1,81.3,11.1,16.6,57.4,184.3,0,45.9115,0,0.1,0.1,8.6,5
2017-07-22 6:30:00,584.6862249291,83.7124491427,5.3,91.9,0,25.4,56.9,189.8,14.1,36.9092,0,0.1,87.3,7.1,5.5
2017-07-22 6:15:00,473.4358622916,54.5080992384,0,75.5,0,19.8,50.3,179.7,0,53.1133,0,0.1,0.1,4,5.5
2017-07-22 6:00:00,517.4489290835,61.7080959482,0,56.5,0,36.8,45.3,186,12.9,45.9115,0,0.1,0.1,3.3,5.5
2017-07-22 5:45:00,545.619094165,51.508248047,0,79.8,-0.1,5.8,42.3,199.7,5.7,54.0135,6.88,0.1,52.9,3.3,5
2017-07-22 5:30:00,528.0497996267,77.467719608,4.5,66.1,-0.1,29.3,41.5,212.6,0,36.009,2.72,0.1,0.1,10.1,6
2017-07-22 5:15:00,558.3970969133,79.7080960898,0,53.2,-0.1,6.8,45.6,225.6,7.8,46.8117,0,0.1,56.6,20.8,5
2017-07-22 5:00:00,479.7331993692,57.508097331,0,29.1,-0.1,24,35.1,232.1,7.5,50.4126,0,0.1,0.1,14.7,5
2017-07-22 4:45:00,451.5954389181,59.707648668,0,24.9,0,18.4,31.8,201.4,7.5,45.0112,0,0.1,0.1,20.1,5
2017-07-22 4:30:00,428.1378388461,61.3067475227,0,22.8,0,6.1,34.3,200,7.5,52.213,0,0.1,0.1,19.3,5.5
2017-07-22 4:15:00,467.0950441398,57.4041965706,0,35.3,0,25.2,34.6,202.8,7.8,52.213,0,0.1,0.1,14.7,5
2017-07-22 4:00:00,550.8764685802,63.7032998607,9.9,109.9,12.7,7.5,32.4,203,5.1,53.1133,0,0.1,0.1,3.3,5
2017-07-22 3:45:00,515.9958954267,51.903596712,0,40.9,0,27.9,34.3,220.1,14.1,52.213,0,0.1,0.1,3.3,5.5
2017-07-22 3:30:00,576.2061131597,59.804950384,0,26.1,0,5,39.5,241.8,0,47.7119,0,0.1,112.7,20.1,5
2017-07-22 3:15:00,610.9851091746,65.0053982856,0,83.5,0,30,38.4,237.4,13.2,47.7119,0,0.1,15,13.2,5
2017-07-22 3:00:00,535.4716606457,57.9052512418,0,44,3.4,7.2,44.2,242.9,0,45.9115,0,0.1,26.1,10.1,5
2017-07-22 2:45:00,471.2317612898,66.6046467596,-0.1,18,-0.1,16,36.5,221.7,12.9,56.7142,0,0.1,0.1,17,5.5
2017-07-22 2:30:00,551.6036204174,55.6046492406,0,98.5,-0.1,24.7,41.5,203,7.5,58.5146,22.88,0.1,0.1,6.3,5
2017-07-22 2:15:00,549.7205426097,59.8045003838,0,82.3,-0.1,9.9,39.5,244,0,48.6121,29.28,0.1,0.1,20.1,5
2017-07-22 2:00:00,504.088844087,63.7047977145,0,32.7,0,48.8,36.8,208.5,8.1,45.0112,2.56,0.1,3.7,18.5,5.5
2017-07-22 1:45:00,484.3255724609,56.6050977129,0,32.4,0,7,37.1,203.3,0,49.5124,0,0.1,0.1,19.3,5.5
2017-07-22 1:30:00,547.6212198623,55.0052501927,-0.1,51,0,33.1,38.4,206.1,7.8,51.3128,0,0.1,0.1,8.6,4.5
2017-07-22 1:15:00,555.0050623789,47.2047980945,-0.1,68.1,0,27.5,34.6,208,0,60.3151,0,0.1,0.1,12.4,5
2017-07-22 1:00:00,527.8278953172,60.5038982856,0,15.6,0,17.9,33.5,237.9,7.5,57.6144,0,0.1,0.1,19.3,5.5
2017-07-22 0:45:00,561.3086564913,44.2037480951,0,43.1,0,41.7,34.6,217.3,0,60.3151,0,0.1,0.1,9.4,5
2017-07-22 0:30:00,469.9009386972,60.9037465707,-0.1,18.4,0,20.4,35.1,204.7,10.8,48.6121,0,0.1,0.1,14.7,4.5
2017-07-22 0:15:00,574.0864290893,44.9026988582,0,37.9,0,11.2,34.6,212.6,0,50.4126,0,0.1,51.3,10.1,5
2017-07-22 0:00:00,597.992845498,45.3020982384,0,53.2,-0.1,31.8,34.3,219.8,7.5,46.8117,0,0.1,54.8,3.3,4.5
2017-07-21 23:45:00,549.3731863908,56.4028507653,0,57.1,-0.1,9.4,35.4,218.7,0,47.7119,0,0.1,9.6,20.8,5
2017-07-21 23:30:00,555.2310192361,61.9037498117,0,26.8,-0.1,32.8,34.9,240.1,7.5,49.5124,26.56,0.1,0.1,19.3,4.5
2017-07-21 23:15:00,645.7187087201,47.3031503838,0,81.9,9.1,11.3,34,259.9,0,67.5169,41.76,0.1,15.3,4,5
2017-07-21 23:00:00,679.8640535101,53.0023992395,0,42.9,0,33,33.5,259.9,0,69.3173,40.96,0.1,14.1,19.3,5
2017-07-21 22:45:00,652.1965743564,52.8022506896,-0.1,63.9,0,11.6,32.9,234.6,0.3,56.7142,27.84,0.1,19.9,19.3,5
2017-07-21 22:30:00,690.3659890108,48.6028482872,-0.1,66.3,0,35.4,35.1,236.8,0,64.8162,0,0.1,33.2,13.2,4.5
2017-07-21 22:15:00,688.5745220594,61.1031482872,0,43.4,0,25.5,34,233.2,7.5,53.1133,0,0.1,17.5,19.3,5.5
2017-07-21 22:00:00,810.8468602151,45.4016485229,0,85.3,0,33.7,35.1,269.8,0,65.7164,0,0.1,35.8,3.3,6
2017-07-21 21:45:00,916.4048276395,46.0999982879,0,83.6,0,34.2,34.3,303.8,9,84.6211,0,0.1,35.1,2.5,4.5
2017-07-21 21:30:00,868.8590826467,37.4000007659,0,52.5,0,34.6,33.2,322.5,0,72.018,0,0.1,39.1,4,5
2017-07-21 21:15:00,913.5114114359,65.5999963805,-0.1,51.6,0,35.7,31.6,338.8,14.4,88.222,0,0.1,43.4,19.3,5.5
2017-07-21 21:00:00,939.6342641152,51.199999623,0,72.7,0,28.2,31.6,340.1,0,81.0202,22.08,0.1,35.1,19.3,5
2017-07-21 20:45:00,917.6884558946,35.9000014812,-0.1,82.5,0,39.4,32.4,329.7,0,88.222,26.72,0.1,43.2,3.3,5.5
2017-07-21 20:30:00,1030.7649708092,49.5999974757,0,96.8,6.2,32.2,31.8,333.2,8.1,92.7232,8.64,0.1,48.4,3.3,5.5
2017-07-21 20:15:00,941.6580620483,43.9000003859,0,65.9,-0.1,32.4,32.7,340.1,0,72.9182,8.96,0.1,44.7,10.9,5.5
2017-07-21 20:00:00,1004.5906380489,84.8999959975,-0.1,68.7,-0.1,51.4,37.1,362.9,14.1,103.526,8.64,13.4,41.8,20.1,5
2017-07-21 19:45:00,1042.8235672861,42.4999975711,0,83.8,-0.1,50,35.1,380.2,3.9,95.4238,8.64,0.1,41.4,3.3,4.5
2017-07-21 19:30:00,1155.3289293945,108.6999904662,-0.1,124.5,-0.1,60.4,33.2,384.6,55.2,95.4238,8.32,0.1,45.8,20.1,4.5
2017-07-21 19:15:00,1207.0460705459,55.8999979049,0,149.4,-0.1,58.5,31,394.2,8.4,105.326,10.08,0.1,60.4,16.3,4.5
2017-07-21 19:00:00,1237.5346783921,44.3999988586,0,77.5,-0.1,72.1,31.8,416.8,0,116.129,10.24,0.1,58.2,12.4,5.5
2017-07-21 18:45:00,1126.5942626446,43.7999966666,0,128.3,-0.1,71,25.3,366.2,12.6,117.929,7.36,0.1,69.6,5.6,0
2017-07-21 18:30:00,1183.5175433531,44.6999990493,0,74.6,0,56.1,31.3,371.7,0,107.127,9.6,0.1,118.2,13.2,5.5
2017-07-21 18:15:00,1056.5652732402,53.9999981895,-0.1,99.3,0,53.9,32.4,362.6,14.4,108.027,9.28,3.8,51.2,3.3,5
2017-07-21 18:00:00,1266.1619682387,177.9000060111,0,163.7,0,54.1,32.9,359.4,7.2,103.526,9.44,0.1,119.3,137.6,26
2017-07-21 17:45:00,1079.8491003066,189.6999933273,-0.1,138,14.3,53.5,33.8,349.2,0,92.7232,9.44,0.1,0.1,141.4,29.5
2017-07-21 17:30:00,1118.8918033168,187.3999937102,0,125.7,-0.1,64.3,34.9,335.1,7.8,103.526,9.28,0.1,84.9,144.4,26
2017-07-21 17:15:00,1075.9716598541,162.8000000045,-0.1,145.6,-0.1,65.5,34.9,326.9,0,97.2243,9.44,0.1,53,127.6,32
2017-07-21 17:00:00,1190.0986916572,174.4999954253,0,186.7,-0.1,56.7,34,354.4,8.1,90.9227,9.28,0.1,61.7,132.2,31
2017-07-21 16:45:00,1142.3084563911,162.0999977142,0,163.6,-0.1,64.1,32.7,342.6,0,93.6234,9.12,0.1,53.7,129.2,32
2017-07-21 16:30:00,1207.0575916991,173.700000003,-0.1,187.6,-0.1,63.1,32.4,344.5,8.1,91.8229,8.96,0.1,73.1,133,27.5
2017-07-21 16:15:00,1164.5044014379,173.2999942824,0,171.8,-0.1,60.3,31.6,339.3,0,94.5236,9.12,0.1,51.3,141.4,21.5
2017-07-21 16:00:00,1238.7179051265,214.0999952331,-0.1,186.1,-0.1,58.5,32.7,354.7,7.5,103.526,8.8,32.4,119.9,141.4,22.5
2017-07-21 15:45:00,1134.2003148124,204.6000091583,0,154.8,-0.1,60.2,32.9,345.1,0,94.5236,8.8,32.4,0.1,139.1,24
2017-07-21 15:30:00,1199.5838992447,175.1999952346,0,182.1,-0.1,59.5,33.5,331,7.8,99.0247,9.76,0.1,86.1,133.7,26
2017-07-21 15:15:00,1255.9544437453,166.0999954268,0,186.7,-0.1,64.5,32.1,357.7,0,91.8229,9.92,0.1,85.5,133.7,26.5
2017-07-21 15:00:00,1151.4972599745,173.9999997169,-0.1,187.6,5.6,47.4,33.5,355.5,7.8,99.925,9.6,0.1,64.2,126.9,26.5
2017-07-21 14:45:00,1175.430500932,181.2999988571,0,185,0,60.5,33.8,356.9,0,97.2243,9.76,12.9,45.9,134.5,27
2017-07-21 14:30:00,1143.7503018156,182.9999921843,0,165.4,0,52.8,33.5,363.7,7.8,106.227,9.92,0.1,57.2,141.4,27
2017-07-21 14:15:00,1185.1299870536,175.1999923736,0,193.4,0,45.5,32.1,322,0,90.9227,10.08,0.1,101.4,142.9,25
2017-07-21 14:00:00,1088.9995399043,175.5999998376,-0.1,155.2,1.6,57.1,32.9,325.8,7.8,93.6234,10.08,0.1,49.6,133,19
2017-07-21 13:45:00,1092.5669245794,163.5999954268,0,193.3,0,55.6,34.9,316.2,0,88.222,10.08,0.1,56.8,128.4,19
2017-07-21 13:30:00,995.6216806173,187.3000028655,0,131,0,37.1,37.1,315.4,7.8,83.7209,9.92,0.1,47.9,142.1,24.5
2017-07-21 13:15:00,1004.8236567825,165.199993901,-0.1,153.8,0,51.5,36.5,303.6,0,83.7209,10.08,0.1,50.3,128.4,28.5
2017-07-21 13:00:00,1086.9866792113,184.8000051528,0,180,-0.1,43.1,32.9,323.6,14.1,85.5214,9.76,0.1,55.7,137.6,31
2017-07-21 12:45:00,986.7910497263,174.8999902755,0,117.2,-0.1,49,34.6,320.6,11.7,74.7187,10.08,0.1,47,128.4,30
2017-07-21 12:30:00,992.6242245212,186.2016475216,-0.1,119.6,-0.1,49,34.6,321.1,13.8,80.12,9.92,10.8,54.8,126.9,27
2017-07-21 12:15:00,995.4513428509,160.9044984779,0,171.6,-0.1,42.6,36,328.8,0,65.7164,10.08,0.1,49.1,124.6,19.5
2017-07-21 12:00:00,966.7618492246,165.4016450435,0,145.6,0,33.1,28.3,314,13.8,72.9182,9.92,0.1,48.5,123.1,20.5
2017-07-21 11:45:00,962.7943009883,169.7013500028,-0.1,101.5,0,54.5,33.5,310.2,0,68.4171,10.08,0.1,48.5,136,24
2017-07-21 11:30:00,928.8447370231,164.507950766,0,124.3,0,57.1,26.9,263.5,13.5,68.4171,10.08,0.1,57.9,123.8,25.5
2017-07-21 11:15:00,993.5625337139,178.1082473332,0,201.6,8.4,25.2,35.7,261,0,79.2198,10.4,0.1,52.5,133.7,25
2017-07-21 11:00:00,809.3380022794,177.5023935174,0,110.3,-0.1,31.1,35.4,256,12,68.4171,10.4,0.1,46.2,129.9,20.5
2017-07-21 10:45:00,895.3474767283,170.5011992397,-0.1,145.2,-0.1,48.6,34.3,262.6,0,70.2175,10.4,0.1,47.4,136,20
2017-07-21 10:30:00,916.41086464,172.702707632,0,138.3,-0.1,47.5,34.9,251.4,0,76.5191,10.24,0.1,57.5,137.6,22
2017-07-21 10:15:00,813.8423891366,157.2062980942,0,104.5,0,33.4,29.4,270.6,0,60.3151,9.28,0.1,54.5,127.6,28.5
2017-07-21 10:00:00,811.9297572188,166.7062977143,0,119.4,0,44.5,35.7,245.9,0,65.7164,9.28,0.1,51,130.7,29
2017-07-21 9:45:00,898.3431914002,158.1013489061,0,90,0,57.7,22.8,242,2.1,75.6189,9.28,0.1,104.4,133,26
2017-07-21 9:30:00,684.049975194,194.4999954253,0,100.8,0,31.6,54.4,233.5,0,57.6144,9.12,0.1,0.1,139.9,26
2017-07-21 9:15:00,868.3022780456,162.7020919933,0,111.5,-0.1,34.6,24.4,256.6,8.1,65.7164,9.28,0.1,80.6,129.9,22.5
2017-07-21 9:00:00,795.8313693963,177.4061561069,0,120.7,-0.1,51.4,36.5,223.1,0,51.3128,9.12,0.1,81,140.6,19.5
2017-07-21 8:45:00,699.9326198548,169.4082437092,0,110.3,-0.1,33.7,33.2,220.3,7.5,51.3128,0,0.1,45.9,128.4,19
2017-07-21 8:30:00,674.1563680861,177.9082545796,0,100.3,0,30,37.1,219,0,49.5124,9.28,0.1,42.2,140.6,20
2017-07-21 8:15:00,700.6164081991,183.0133536262,-0.1,86.1,0,29.9,34.3,239,7.8,55.8139,8.96,0.1,39.2,140.6,21.5
2017-07-21 8:00:00,653.9991298355,193.3114022892,-0.1,88.6,0,39.8,56.3,212.9,0,55.8139,9.12,0.1,35.9,136.8,23
2017-07-21 7:45:00,662.8264102377,180.0077982848,-0.1,82,0,34.3,41.5,202.2,12.9,51.3128,8.8,0.1,35.4,125.4,27.5
2017-07-21 7:30:00,618.4005286116,164.0082530538,-0.1,88.2,0,36.6,41.5,212.9,0,48.6121,10.24,0.1,35.9,122.3,27.5
2017-07-21 7:15:00,612.8237897865,228.3082519108,0,94.8,0,48.4,73.6,198.9,13.8,36.009,10.56,0.1,42,140.6,20.5
2017-07-21 7:00:00,595.1762605552,201.2082446599,0,91.6,0,24.2,26.6,195,0,45.9115,11.04,31.6,39.1,142.9,18
2017-07-21 6:45:00,620.5289900936,212.208250002,0,94.8,0,35,76.7,207.2,0,43.2108,12.8,0.1,40.4,135.3,17
2017-07-21 6:30:00,516.8288969006,157.2083961871,0,58.8,0,11.2,25.8,204.1,6.6,54.0135,10.24,0.1,31,124.6,13
2017-07-21 6:15:00,581.6743050031,178.8083988559,0,94.2,0,41.5,42,204.4,0,33.3083,22.56,12.1,42.6,124.6,13
2017-07-21 6:00:00,481.9061653428,201.708247521,33.7,66.9,0,6,28,202.5,7.8,42.3106,0,0.1,12,126.1,12.5
2017-07-21 5:45:00,555.2906227522,215.8082547719,0,44.2,14.8,35.6,62.4,198.1,0,51.3128,31.2,0.1,7.8,138.3,12.5
2017-07-21 5:30:00,485.6092874389,178.410043708,5,50.8,-0.1,7.6,31.3,189.5,9.6,46.8117,0,0.1,8.6,132.2,11
2017-07-21 5:15:00,540.7969662864,206.1082530553,-0.1,57.7,-0.1,31.5,69.8,197,0,56.7142,17.44,0.1,9.7,136,9
2017-07-21 5:00:00,504.3092277069,189.708390085,4.8,13.3,-0.1,8.8,32.1,190.1,12.6,39.6099,42.72,0.1,8.1,139.9,18.5
2017-07-21 4:45:00,494.3333541546,211.9082530523,-0.1,28.2,0,20.5,69.2,196.7,0,45.0112,28.32,0.1,9.3,137.6,48
2017-07-21 4:30:00,457.6853180258,55.6082458058,0,17.8,0,4,37.6,219,13.8,33.3083,0,0.1,12.2,4,5.5
2017-07-21 4:15:00,507.5799719039,74.9082484776,0,57.4,0,20.9,59.1,196.1,0,42.3106,0,0.1,15,15.5,5.5
2017-07-21 4:00:00,443.3464190718,75.5082482854,7.7,11,0,5.8,34,196.1,13.5,44.111,0,0.1,12.4,20.1,5.5
2017-07-21 3:45:00,438.5466174465,69.3080969034,-0.1,19.6,0,11.5,65.7,211.3,0,44.111,0,0.1,2.8,3.3,6
2017-07-21 3:30:00,437.6228503101,68.208250382,11.7,30.8,0,7.5,36.2,185.1,0,45.0112,0,10.8,0.1,9.4,8
2017-07-21 3:15:00,443.960548291,78.9082479039,-0.1,24.4,0,6.2,58.5,190.1,7.8,41.4103,0,0.1,0.1,12.4,5
2017-07-21 3:00:00,497.0799956918,57.3082503835,4.7,13,13.7,32.1,36.2,225.3,0,43.2108,0,0.1,3.5,2.5,6
2017-07-21 2:45:00,453.0247463975,45.8079484757,0,29.5,-0.1,0,33.5,197.8,8.1,41.4103,0,0.1,12.2,4,5.5
2017-07-21 2:30:00,575.6719996817,80.2073477143,0,28,-0.1,55.9,62.1,201.1,0,50.4126,0,0.1,58.3,17.8,5.5
2017-07-21 2:15:00,485.446814999,67.6061474746,29,29.3,-0.1,8.6,22.5,222.5,12.6,44.111,0,0.1,11.6,3.3,5.5
2017-07-21 2:00:00,439.643190641,38.9045014805,-0.1,19.1,0,7.1,35.4,199.2,0,50.4126,0,0.1,0.1,3.3,5
2017-07-21 1:45:00,527.473303508,61.0031496193,-0.1,23.6,0,52.6,24.7,197.8,9.3,39.6099,0,6.8,5.8,20.1,6.5
2017-07-21 1:30:00,544.306670323,62.4033007652,-0.1,46.2,0,11.5,34,216.5,0,45.9115,0,19.6,42.5,8.6,5
2017-07-21 1:15:00,483.3741996959,67.2034486686,12.3,8.6,0,17.1,23.1,204.1,11.4,50.4126,0,0.1,14.4,20.1,7.5
2017-07-21 1:00:00,560.2846209668,38.2037484304,0,16.9,0,43,34.6,203.3,0,47.7119,0,0.1,0.1,3.3,5.5
2017-07-21 0:45:00,579.0007131882,49.1038982871,-0.1,45.7,0,49.7,27.7,226.7,8.7,54.9137,0,0.1,0.1,12.4,8.5
2017-07-21 0:30:00,523.652570717,37.6041999562,0,20.3,0,36.1,34,206.3,0,49.5124,0,0.1,0.1,3.3,6
2017-07-21 0:15:00,536.2827781327,49.3044990501,-0.1,20.7,0,38.4,27.2,206.1,7.8,46.8117,0,0.1,17,14,8
2017-07-21 0:00:00,591.3358442448,65.8042003838,17.8,34.6,-0.1,51.7,35.4,236,0,54.9137,0,0.1,2.6,12.4,5.5
2017-07-20 23:45:00,618.4112652913,33.6035990024,-0.1,68.5,-0.1,44.4,22.2,213.2,7.8,69.3173,0,0.1,0.1,3.3,6
2017-07-20 23:30:00,648.2786146551,43.903748858,0,78.4,-0.1,37.2,35.1,215.1,0,58.5146,0,0.1,0.1,8.6,5.5
2017-07-20 23:15:00,596.2677483223,55.3044976196,0,13.5,6.9,11.6,28.6,240.9,13.2,68.4171,0,0.1,6.2,6.3,5.5
2017-07-20 23:00:00,636.630402185,55.5041982858,0,39.2,0,24.1,45.3,218.1,6,51.3128,14.24,0.1,16.2,4,6.5
2017-07-20 22:45:00,626.8447884806,153.6026977138,0,41.5,0,12.8,28.8,247,0,57.6144,25.76,0.1,15.1,124.6,12.5
2017-07-20 22:30:00,736.5336967073,194.5017998134,0,60.8,0,48.9,51.9,229.7,7.8,60.3151,43.36,0.1,15.7,134.5,12.5
2017-07-20 22:15:00,785.1290492527,172.2016423732,0,83.2,0,31.8,32.1,234.6,0,59.4148,42.08,0.1,39.1,139.9,12.5
2017-07-20 22:00:00,740.691884838,190.9018013392,0,60.4,0,30.9,54.4,263.7,10.8,69.3173,19.84,0.1,20.3,125.4,13
2017-07-20 21:45:00,789.4903269298,164.5012030544,0,84.9,0,29.4,27.5,268.1,0,75.6189,30.24,0.1,28.3,136.8,13.5
2017-07-20 21:30:00,937.6355780885,286.5000097305,0,103.6,0,43.8,131.6,272.2,14.1,77.4193,17.6,0.1,75.4,140.6,13.5
2017-07-20 21:15:00,939.7194678113,161.0999967605,0,71.1,0,39.8,25.5,315.6,7.8,60.3151,9.28,0.1,29.8,127.6,14
2017-07-20 21:00:00,938.6221332364,165.6000034362,0,88,0,32.4,28.6,328,0,74.7187,9.44,0.1,43.4,136.8,13
2017-07-20 20:45:00,957.3991348967,174.5999944732,0,67.7,0,51.7,34.3,337.9,7.8,64.8162,9.12,0.1,38.8,132.2,13.5
2017-07-20 20:30:00,1011.1742972881,182.5999935195,0,85,15.5,48.8,26.9,309.9,0,89.1223,8.8,0.1,43.4,139.9,13.5
2017-07-20 20:15:00,969.1668398008,179.5999977142,0,124,-0.1,39.9,33.5,317.6,11.4,76.5191,18.24,0.1,44,134.5,16.5
2017-07-20 20:00:00,1086.1050018966,160.1016473338,0,114.7,-0.1,51.2,26.1,331,0,92.7232,22.88,0.1,50.4,133.7,46.5
2017-07-20 19:45:00,1117.7046407126,66.7017969255,0,182.7,-0.1,56.1,34.6,354.7,10.5,86.4216,16.32,1.4,45,20.1,6
2017-07-20 19:30:00,1160.4032536149,28.3000000045,0,145.6,-0.1,59.8,25.5,381.9,0,103.526,8.64,0.1,43.4,2.5,5.5
2017-07-20 19:15:00,1196.0337366685,65.2019470447,-0.1,136.7,-0.1,51.7,34,387.6,12.9,99.0247,8.8,11.1,48,7.1,5
2017-07-20 19:00:00,1226.9432292283,38.401499432,0,160.7,-0.1,102,26.4,397,0,117.029,8.8,0.1,61.2,11.7,5.5
2017-07-20 18:45:00,1295.8345871195,50.5004480479,0,190.3,-0.1,71.6,33.5,426.4,13.5,111.628,8.64,0.1,48.5,3.3,4.5
2017-07-20 18:30:00,1212.2257708311,37.401499812,0,158.1,0,63.1,26.9,374.5,0,101.725,8.64,6.3,60.6,4,4.5
2017-07-20 18:15:00,1162.6522253528,203.0999904647,0,138.6,0,76.5,33.8,344,13.8,89.1223,14.56,14,71.1,141.4,9.5
2017-07-20 18:00:00,1210.7838722244,161.4000022933,-0.1,133.8,0,72.9,25.8,354.1,0,102.626,10.24,0.1,59.8,135.3,31.5
2017-07-20 17:45:00,1171.9287612364,183.199992612,0,134.3,3.7,66.1,28.6,337.9,7.8,102.626,9.76,0.1,57,142.9,32
2017-07-20 17:30:00,1187.7661589533,184.2000015303,0,154.9,-0.1,66.7,45.6,336.8,0,95.4238,10.08,0.1,60.8,138.3,32
2017-07-20 17:15:00,1210.2364511266,169.4999997169,0,150,-0.1,64.9,29.1,367.6,4.2,90.9227,9.92,0.1,65.6,136,29.5
2017-07-20 17:00:00,1158.3848160505,191.501192184,0,167.4,-0.1,70.5,42.3,334.3,7.5,82.8207,9.92,0.1,44.1,141.4,30
2017-07-20 16:45:00,1190.3597356454,164.9006003858,0,171,0,72.6,28.6,330.5,0,91.8229,9.76,0.1,71.7,136,27.5
2017-07-20 16:30:00,1223.2343578413,168.8999984786,-0.1,167,0,70,32.9,366.8,8.1,104.426,9.92,0.1,58.6,127.6,23
2017-07-20 16:15:00,1235.7050566748,175.3999935165,0,161.8,0,68.9,20,365.1,0,85.5214,9.92,15.4,119.9,139.9,23.5
2017-07-20 16:00:00,1198.3622305393,186.0999948531,0,163.7,8.4,68.5,32.7,344.2,14.1,97.2243,9.28,0.1,85.3,130.7,28.5
2017-07-20 15:45:00,1224.0433080569,179.400006108,5,187.5,-0.1,71.7,33.5,368.7,0,107.127,0,0.1,55,140.6,30.5
2017-07-20 15:30:00,1184.4626473635,183.1043406576,0,177.8,-0.1,78.8,25.5,343.1,14.4,82.8207,9.44,0.1,62.5,142.9,30
2017-07-20 15:15:00,1176.3092291132,180.8082461888,0,171.8,-0.1,58.4,33.8,357.4,0,103.526,9.12,0.1,63.7,146.7,30.5
2017-07-20 15:00:00,1163.5860078782,174.2085496215,0,160.3,-0.1,73.6,26.4,324.2,0,90.0225,9.28,0.1,51.4,147.5,26.5
2017-07-20 14:45:00,1228.3425031677,187.6082467595,0,190.8,-0.1,67.1,32.9,334.3,7.8,92.7232,9.28,0.1,119.1,146.7,22.5
2017-07-20 14:30:00,1117.4589615911,157.5082492391,-0.1,198.9,-0.1,65.4,25.8,337.3,0,79.2198,9.92,0.1,59.7,131.5,25.5
2017-07-20 14:15:00,1133.7086824998,178.0084020998,0,190,-0.1,77.2,33.2,312.9,7.8,88.222,10.08,0.1,44.9,136.8,29.5
2017-07-20 14:00:00,1129.3322407231,174.208097714,0,150.3,-0.1,65.2,27.2,303.8,0,84.6211,9.92,0.1,71.7,146.7,31.5
2017-07-20 13:45:00,1099.0521164164,172.7085490478,0,185.4,-0.1,70,33.2,335.1,7.8,91.8229,10.08,0.1,45.4,131.5,31
2017-07-20 13:30:00,1128.3152579665,169.7083977144,0,183.4,-0.1,69.8,24.2,313.2,0,69.3173,10.4,0.1,52.9,145.2,29.5
2017-07-20 13:15:00,1027.7724412233,212.2084047701,0,143.3,14.6,71,47.5,308,7.8,85.5214,10.08,0.1,55.5,142.1,29.5
2017-07-20 13:00:00,1132.563772805,165.9085469497,0,185.6,-0.1,76.7,22,313.7,0,67.5169,10.08,0.1,59.9,143.7,24.5
2017-07-20 12:45:00,1066.6180027351,304.3080990491,0,139.1,-0.1,80.4,33.8,309.1,14.4,72.9182,10.08,0.1,56,255.8,23.5
2017-07-20 12:30:00,1096.0674659163,154.208249622,0,186.7,-0.1,69.6,20.9,333.5,0,81.0202,10.08,0.1,49.7,133,24
2017-07-20 12:15:00,1038.4293819331,195.8080952791,0,151,0,72.7,33.2,301.9,14.1,79.2198,0,3.2,50.9,145.2,29.5
2017-07-20 12:00:00,1007.4081320763,204.6082471171,0,143.8,0,64.9,23.6,304.4,7.5,73.8184,9.92,23.2,47.7,148.2,34.5
2017-07-20 11:45:00,1090.0748424158,204.5084050577,0,150.7,0,67.2,32.9,306.9,13.8,72.9182,9.92,0.1,55.9,152.1,30
