time,chw_total,hw_total,hw_kl,chw_kl,hw_cob,chw_cob,hw_SE1,chw_SE1,hw_SE2,chw_SE2,hw_SSB,hw_SSM,chw_SSM,hw_SAAC,chw_SAAC,
1507017600.0,283.9227435626,240.4106434695,4.9,6.9,0,5,60.7,122.5,24.9,34.2085,0,0.1,0.1,126.1,12.5,
1507016700.0,291.7958427723,217.5453592781,-0.1,15,0,0,61.5,125.5,0,30.6076,0,0.1,0.1,121.5,12.5,
1507015800.0,327.7976866979,246.4079397004,-0.1,7.4,0,47.8,59.6,129.9,14.1,25.2063,0,0.1,0.1,128.4,13.5,
1507014900.0,276.1927732807,238.4085425613,-0.1,8.9,2.9,0,56.3,125.3,0,20.7052,0,0.1,0.1,128.4,13,
1507014000.0,271.0555173792,234.8465079078,0,11.3,0,7.2,55.7,122.2,9.6,18.9047,0,0.1,0.1,130.7,14,
1507013100.0,275.8225201908,236.7031467613,-0.1,14.8,0,4.8,54.1,123.1,6.9,18.9047,0,0.1,0.1,131.5,13,
1507012200.0,299.7325157132,223.4055561069,0,14.6,0,0,55.5,124.7,0,26.1065,0,0.1,0.1,137.6,13,
1507011300.0,384.3805419188,210.4062968083,-0.1,17,0,61.8,53.8,131,0,27.0067,0,0.1,10.7,132.2,15.5,
1507010400.0,346.8679082394,252.5032994777,0,21,0,0,53.8,130.2,13.8,31.5079,24.96,0.1,6,135.3,14,
1507009500.0,392.2603900936,225.200000383,0,43.1,0,23.5,64.6,127.5,6.3,36.009,43.68,0.1,8.2,122.3,14,
1507008600.0,367.4045233801,262.680974485,0,0,0,62.2,64.6,127.5,0,18.9047,43.36,0.1,8.2,123.8,15,
1507007700.0,342.4987197332,233.5082538659,0,11.4,0,0,62.6,128.8,7.5,33.3083,43.04,0.1,12.5,140.6,15.5,
1507006800.0,381.1033940781,249.0082498128,10.3,18.5,0,20.3,66.5,134.3,0,50.4126,30.72,0.1,15.2,131.5,16,
1507005900.0,377.1911486369,230.0134931365,0,20.3,0,0,62.1,140.6,12.6,27.0067,23.2,0.1,30.8,132.2,16,
1507005000.0,430.0868704021,244.1082515279,0,9.6,11.4,51,58.8,147.5,0,31.5079,18.88,0.1,24.6,126.9,16,
1507004100.0,437.6376985218,237.8083966654,-0.1,18.3,14.3,14.6,57.7,167.3,14.1,32.4081,14.4,0.1,5.1,124.6,17,
1507003200.0,529.256931968,229.3881637612,-0.1,95.2,2.3,45.6,59.3,156.9,0,34.2085,24.16,0.1,13.8,133,16,
1507002300.0,469.6316370144,259.1082548657,-0.1,6.9,-0.1,33.4,63.2,154.4,13.8,37.8094,31.04,2.4,52.4,137.6,16,
1507001400.0,449.4168887716,225.1081016241,-0.1,15.1,0,14.5,67.3,168.9,0,32.4081,24,0.1,8.8,123.1,16.5,
1507000500.0,559.0416115895,225.7082565362,0,28.6,0,14.4,60.7,156.9,0,36.009,19.2,0.1,88.9,140.6,16,
1506999600.0,529.3132675178,223.5088544842,-0.1,54.8,-0.1,59.9,53.8,175,8.1,38.7097,11.84,0.1,0.1,137.6,16,
1506998700.0,627.6460928041,236.5082796915,0,64,-0.1,38.2,52.2,175.3,0,46.8117,14.72,0.1,74.9,129.2,16.5,
1506997800.0,551.3832745627,224.0086935163,0,56.6,-0.1,27.8,52.7,193.9,7.2,39.6099,20.32,0.1,34.1,139.9,16.5,
1506996900.0,651.7967595272,202.811706678,0,65.7,-0.1,40.9,42,194.2,0,43.2108,9.76,0.1,18,137.6,15.5,
1506996000.0,655.0858441293,205.8048042948,0,83.6,0,50.8,34,204.4,7.8,28.8072,9.44,0.1,35,140.6,16,
1506995100.0,634.0619702414,195.8026958541,-0.1,59.8,0,51.1,34.3,195.6,0,42.3106,9.44,0.1,35.7,133.7,16.5,
1506994200.0,748.5388902053,201.6031469982,0,88.6,0,45.3,35.1,213.5,8.1,54.0135,9.6,0.1,52.2,134.5,16,
1506993300.0,793.4001239017,202.0049509085,-0.1,117.7,0,52,35.7,218.7,0,45.9115,9.44,8,43.9,134.5,16.5,
1506992400.0,702.4573431723,206.4047989543,0,78,0,51.4,34.3,226.1,8.1,51.3128,9.28,0.1,44.6,126.9,16,
1506991500.0,811.2853540331,203.8028469491,0,91.9,0,57.1,33.8,217.6,0,53.1133,9.28,13.6,46.1,133.7,15.5,
1506990600.0,800.9042154625,210.3004563448,-0.1,104.3,3.2,58,34.9,228.9,8.1,39.6099,9.44,0.1,33.6,139.1,15.5,
1506989700.0,813.8669963181,208.8000062481,-0.1,119.5,-0.1,54.2,34.3,238.7,0,72.018,9.44,9.1,36.4,140.6,16,
1506988800.0,841.2837916985,213.3012031036,0,130.9,-0.1,56.7,34.6,240.7,8.1,59.4148,9.28,0.1,45.1,140.6,15.5,
1506987900.0,793.1891085654,228.1034418498,6.8,101,6.2,63.2,33.5,235.7,10.2,47.7119,9.12,0.1,48.9,141.4,15.5,
1506987000.0,816.8283519596,205.6016480491,12.5,141.8,0,53.6,34.6,231.9,8.1,59.4148,9.12,0.1,40.2,126.9,15,
1506986100.0,831.2901002243,204.1000016257,5.1,132.3,0,59.1,34.6,228.6,0,48.6121,10.24,0.1,50.1,138.3,14.5,
1506985200.0,807.2438116074,204.9000001475,0,144.1,0,57.2,33.8,223.6,12,51.3128,10.4,0.1,38.9,135.3,15.5,
1506984300.0,868.7672240511,192.7012043911,0,139.8,0,58.1,34.9,228,0,56.7142,10.72,0.1,47,135.3,14.5,
1506983400.0,807.7809443362,212.4018043418,0,111.1,0,62.5,33.2,226.9,13.8,40.5101,22.4,0.1,47.8,142.1,15,
1506982500.0,844.4376049526,186.4024001469,0,106.5,0,60.1,34.3,237.4,0,43.2108,18.72,0.1,45.7,126.9,15,
1506981600.0,774.0077484921,194.2026947574,-0.1,138.2,-0.1,56.1,33.8,215.4,13.8,45.9115,9.28,0.1,26.3,123.1,15.5,
1506980700.0,768.5321763083,180.3021026268,0,136.4,-0.1,60.7,33.8,223.1,0,53.1133,9.44,0.1,0.1,123.8,16,
1506979800.0,836.1952664331,225.2012015301,9.8,151.5,-0.1,62.3,43.4,221.2,12.6,58.5146,9.44,0.1,74.8,122.3,15.5,
1506978900.0,738.3111369424,241.2011959496,13.1,105.2,10.8,58.4,41.7,214.3,7.2,32.4081,9.44,0.1,47.7,130.7,15,
1506978000.0,792.5887592994,195.0011974293,7.8,141.8,0,55.9,40.6,208.5,0,46.8117,9.44,0.1,46.6,123.1,15,
1506977100.0,731.7262850739,214.0019411334,0,113.9,0,58.7,39.8,203.6,7.8,45.9115,0.16,0.1,42,142.9,15,
1506976200.0,776.6927421726,197.7000012919,4.5,140.2,0,52.2,41.2,203.6,0,43.2108,0,0.1,69.3,125.4,15.5,
1506975300.0,746.4921941161,203.2999982387,0,155.9,0,63.5,43.4,194.8,8.1,40.5101,0,0.1,38.8,123.1,14.5,
1506974400.0,739.0953932256,194.9050948042,-0.1,152.5,0,54.1,41.7,190.6,0,30.6076,0,0.1,34.3,129.9,15,
1506973500.0,681.8527066596,233.3085434688,4.8,119.6,0,51.4,45.9,185.1,13.8,40.5101,0,0.1,44.3,139.9,15,
1506972600.0,713.4527489543,226.3083959501,8.5,126.2,-0.1,51.5,45.3,196.1,0,31.5079,21.6,0.1,42.5,133.7,14.5,
1506971700.0,655.7348746248,252.8085399894,8.8,105.5,11.5,61.1,46.1,182.7,13.8,40.5101,2.24,0.1,45.8,141.4,15.5,
1506970800.0,702.4417972937,217.6085450901,0,116.8,0,57.3,47.8,193.7,0,29.7074,10.4,0.1,33.3,130.7,14.5,
1506969900.0,665.5287651047,213.7082479531,0,157.1,-0.1,35.8,50.5,175.3,3,30.6076,9.28,0.1,51.5,124.6,15,
1506969000.0,592.532854408,251.0083967131,0,83.9,29.6,84,53,179.4,7.5,32.4081,12,0.1,0.1,130.7,15,
1506968100.0,656.0221785791,211.8084035795,-0.1,99.2,-0.1,52.1,58.5,170.6,0,32.4081,27.68,0.1,74.8,123.8,15,
1506967200.0,517.1076967157,258.3084038179,-0.1,123.1,5.6,5.9,65.9,167.3,14.4,25.2063,0,0.1,18.2,142.1,15,
1506966300.0,576.774623733,291.4083948042,0,90.8,48.2,75.7,69.5,156.6,0,29.7074,13.44,14.7,74.4,129.9,15.5,
1506965400.0,508.793013908,309.4084017184,7,77.1,51,13.7,72,163.7,0,36.009,13.92,12,26.2,125.4,15,
1506964500.0,496.7643025555,244.6131973313,0,66.9,3,28.6,75.8,165.9,0,27.0067,11.2,0.1,31,139.9,15.5,
1506963600.0,527.540424563,243.40674061,0,67.4,0,72.3,77.2,171.4,0,37.8094,24.8,0.1,12.9,139.9,14.5,
1506962700.0,446.9826208763,260.4078005482,-0.1,66.3,1.9,21.5,79.1,150,0,22.5056,12.8,0.1,33.3,138.3,14.5,
1506961800.0,447.1030401811,310.3082531029,-0.1,66.5,55.3,11.8,91.8,166.7,5.7,30.6076,17.6,0.1,25.1,125.4,15,
1506960900.0,475.0381863508,315.5082487622,0,80.9,56.4,68.6,99.2,168.9,0,21.6054,22.72,0.1,12.9,136,14,
1506960000.0,367.5360013265,299.7046472379,-0.1,48.9,0,37.2,104.9,134.1,12.9,21.6054,29.92,0.1,5.2,126.1,14,
1506959100.0,338.1603167057,263.0999949723,-0.1,40.9,0,7.1,107.7,133.2,0,18.9047,30.56,0.1,15.6,124.6,14.5,
1506958200.0,357.7205954976,344.5999983326,5.4,35,53.5,50.3,111,131.3,0,14.4036,23.04,0.1,0.1,126.1,14,
1506957300.0,303.5049397275,347.6093035759,6.1,38.6,50.5,0,111.5,126.6,0,19.8049,28.16,0.1,0.1,120.8,14,
1506956400.0,313.4234647378,370.1140643405,8.2,17.3,45,43,112.6,122.2,0,17.1043,32.96,0.1,0.1,139.1,14.5,
1506955500.0,277.7425429416,316.8145538615,6.1,26.1,21.7,0,114,119.5,0,19.8049,23.84,0.1,0.1,122.3,13,
1506954600.0,354.4262942411,292.3129060064,-0.1,44.6,4.4,39.7,114.8,122.5,0,18.0045,30.24,0.1,0.1,138.3,12,
1506953700.0,283.9291383922,293.5097527178,0,19.5,5.6,3.9,112.9,122.2,0,19.8049,34.4,0.1,0.1,126.9,11.5,
1506952800.0,373.5466965511,336.415293633,4.8,33.4,16.1,45.1,103.8,125.8,36.3,32.4081,23.84,12.8,0.1,126.1,12,
1506951900.0,424.3284706846,292.0085495738,7,52.6,-0.1,0,102.5,124.4,0,17.1043,11.36,0.1,106.4,134.5,13.5,
1506951000.0,336.2110915324,347.1082384149,5.8,10.8,14.2,48.9,94.2,124.2,36,18.0045,20,30.3,0.1,130.7,14.5,
1506950100.0,375.7067409325,290.3085452346,4.9,21.1,2.8,0,90.9,123.6,0,12.6031,20.48,0.1,80.2,139.9,15,
1506949200.0,289.3264939394,370.0136439912,12.6,16.2,8.9,0,87.4,124.7,62.7,18.0045,12.64,27.1,0.1,122.3,8,
1506948300.0,335.9057656582,269.2133467598,12.5,9.7,0,44.9,84.1,124.7,0,20.7052,0,0.1,0.1,123.1,14.5,
1506947400.0,270.217844341,289.5083944704,0,14.6,0,0,83.8,119.2,40.8,16.204,0,0.1,0.1,133,8,
1506946500.0,310.1880196668,318.8145563873,22.2,10.7,0,0,80.8,121.4,0,29.7074,42.08,31.9,0.1,136.8,14.5,
1506945600.0,457.9321931209,298.7677434022,0,11.7,0,80,80.5,125,44.4,14.4036,40,0.1,106.1,125.4,8.5,
1506944700.0,291.4094748441,272.1095939418,0,14,0,0,67.6,131.6,0,31.5079,15.68,30.4,0.1,129.2,9.5,
1506943800.0,287.3435440566,312.4083889406,35.6,13.6,3.5,0,70.1,125.5,46.8,19.8049,0,0.1,0.1,133,12.5,
1506942900.0,357.5620488254,241.1083900835,0,13.7,4.6,67.4,66.2,123.9,0,16.204,0,0.1,0.1,128.4,8.5,
1506942000.0,315.8293219898,244.1133516235,11.7,14.7,0,0,65.9,129.1,14.4,26.1065,0,0.1,0.1,122.3,11,
1506941100.0,325.9580699205,238.9132104674,-0.1,10.7,-0.1,49.5,65.4,124.4,0,17.1043,0,0.1,0.1,123.8,16,
1506940200.0,318.1120944065,253.9083996695,9.3,14.6,0,0,64.8,123.1,14.1,18.0045,0,0.1,50.7,127.6,8,
1506939300.0,388.8143229038,235.4082575822,0,9.3,0,0,62.9,131.3,0,18.9047,0,0.1,106.4,140.6,13.5,
1506938400.0,365.2899845326,274.7082525501,0,12.9,0,15.7,64.3,142.8,8.1,28.8072,0,32.4,0.1,134.5,53,
1506937500.0,325.2790413778,110.1076519447,0,49.6,1.8,0,68.4,130.2,0.9,23.4058,0,0.1,0.1,14,4.5,
1506936600.0,397.2914234046,92.8049513376,0,14.3,-0.1,86.5,62.9,144.5,0,15.3038,0,0.1,0.1,3.3,4.5,
1506935700.0,359.5647694282,108.904348284,0,50.8,0,0,60.2,142.3,7.8,35.1088,0,0.1,0.1,9.4,4.5,
1506934800.0,292.3465427961,120.6073485697,0,16.1,0,0,65.1,135.7,0,19.8049,0,1.3,0.1,12.4,4.5,
1506933900.0,338.1519778017,116.2128985245,-0.1,0,0,57,67,137.1,7.8,20.7052,42.88,0.1,0.1,14.7,5,
1506933000.0,301.476742316,148.2106485702,5.5,22,-0.1,0,65.7,143.7,0,19.8049,42.88,0.1,0.1,20.1,4.5,
1506932100.0,381.6382673448,115.9040521956,0,14.3,-0.1,75.1,64.8,149.7,7.5,17.1043,29.44,0.1,0.1,20.1,4,
1506931200.0,446.4249168392,236.3043521494,6.6,46.8,-0.1,0,62.1,135.7,0,26.1065,0,0.1,76.3,136.8,11.5,
1506930300.0,308.9450767804,218.5074969516,-0.1,0,-0.1,0,58.5,140.6,8.1,17.1043,0,0.1,0.1,127.6,10.5,
1506929400.0,173.2624203749,146.5073469514,NULL,NULL,0,16.1,NULL,NULL,0,22.5056,0,0.1,0.1,132.2,11,
1506928500.0,326.2719987296,218.7062981911,-0.1,13.6,5.1,0,56.3,136.3,7.5,14.4036,0,0.1,0.1,121.5,11,
1506927600.0,317.7418721057,211.6066005738,0,9.3,0,0,49.4,139.8,0,31.5079,0,0.1,0.1,123.1,11.5,
1506926700.0,452.0113738887,238.0073493356,12.6,56.5,0,81.1,58,146.1,7.5,20.7052,0,0.1,0.1,118.5,13,
1506925800.0,331.5385648962,215.1040475718,0,25.7,0,0,58.2,143.4,0,27.907,0,0.1,0.1,133.7,9.5,
1506924900.0,351.9665724151,217.4022532466,0,31.3,0,0,53.5,147.8,4.5,27.907,0,0.1,0.1,119.3,8.5,
1506924000.0,481.9356726082,199.5043535307,0,35.7,-0.1,86,55.2,146.1,0,38.7097,8.96,0.1,0.1,120.8,14,
1506923100.0,353.1543770768,212.203153817,0,16.3,-0.1,0,54.4,142.6,6.9,27.907,8.8,3.4,0.1,123.8,9.5,
1506922200.0,395.0356965587,200.603901908,-0.1,28.3,0,27.8,34.6,158.8,0,25.2063,8.8,0.1,0.1,122.3,11,
1506921300.0,400.6460214872,247.6077968036,-0.1,53.7,8,0,34,153,0,22.5056,8.64,15.2,0.1,133.7,13,
1506920400.0,440.6888953298,183.2075047703,0,79.3,2.8,0,34.9,172.2,0,32.4081,10.88,0.1,0.1,119.3,11.5,
1506919500.0,470.7391547281,199.425830577,-0.1,12.2,0,84.8,45,157.1,0,27.0067,29.44,0.1,0.1,128.4,11,
1506918600.0,386.5670959204,212.0036005282,0,10.7,0,0,47.5,170,11.1,32.4081,2.72,0.1,0.1,120.8,11,
1506917700.0,479.1399999429,204.8028502422,0,18.1,2.6,0,48.3,159.3,7.8,36.009,0,0.1,0.1,122.3,14.5,
1506916800.0,695.1903177369,195.4031523373,-0.1,104.1,0,85.4,45.3,161.8,0,26.1065,0,0.1,112.6,123.8,14.5,
1506915900.0,481.1909207776,237.302404057,0,45.2,0,0,48.6,162.1,5.7,54.9137,0,0.1,0.1,137.6,14.5,
1506915000.0,524.5211469121,192.1051037703,0,47.5,2.4,72.3,44.2,161.5,0,41.4103,0,0.1,0.1,122.3,14.5,
1506914100.0,476.841349218,209.2067466644,0,47.5,0,8.8,43.9,162.1,8.1,27.0067,0,0.1,0.1,133.7,15,
1506913200.0,498.0204636082,178.3076490494,0,70.5,0,0,34.6,158.5,0,38.7097,0,0.1,0.1,120,15.5,
1506912300.0,617.6890374944,193.3075015754,-0.1,85.3,-0.1,86.5,34.9,167,8.4,30.6076,0,0.1,10.2,126.9,15.5,
1506911400.0,543.22921874,206.5037505731,0,60.4,-0.1,0,36,173.9,0,36.009,0,0.1,0.1,134.5,16,
1506910500.0,617.2852956355,202.5028517204,0,72.5,0,61.6,34,176.1,8.1,35.1088,0,0.1,0.1,136.8,15.5,
1506909600.0,683.984557759,203.4019510039,-0.1,93.9,-0.1,84.6,35.1,183.5,0,30.6076,0,0.1,0.1,138.3,15.5,
1506908700.0,581.068429105,188.6018006717,0,82,-0.1,0,33.8,189.8,7.8,53.1133,0,0.1,0.1,122.3,14,
1506907800.0,689.1453891434,193.4028508621,-0.1,68.7,0,84.6,35.4,190.9,0,28.8072,0,0.1,0.1,134.5,14.5,
1506906900.0,639.9317945316,197.8022475231,0,89.8,-0.1,0,34.3,182.4,8.1,47.7119,0,0.1,23.1,121.5,15.5,
1506906000.0,764.5427280329,201.9014952821,0,150,-0.1,0,34.3,221.7,0,48.6121,0,0.1,16,129.2,15,
1506905100.0,786.4644137286,192.6015012902,-0.1,76.4,0,85,34,217.6,8.1,40.5101,0,0.1,51,120.8,14.5,
1506904200.0,671.8608320281,199.5000075847,0,89.8,0,0,34.9,203,0,58.5146,20.64,0.1,28.8,139.1,15,
1506903300.0,802.2055814192,196.6999980956,-0.1,97.2,0,84.2,33.8,193.1,7.8,59.4148,42.56,0.1,22.7,131.5,14.5,
1506902400.0,719.5268029682,192.9999993369,-0.1,130.4,0,7,33.8,209.4,0,50.4126,29.6,0.1,45.3,133,16,
1506901500.0,745.0564553998,203.9000047967,0,106.7,1.6,0,33.2,210.2,8.1,54.9137,9.44,0.1,24.4,137.6,17,
1506900600.0,751.5483760536,194.6019461417,-0.1,99.7,-0.1,85.6,34.9,210.7,0,49.5124,9.44,0.1,18.7,128.4,17.5,
1506899700.0,734.8787722401,185.2018035789,0,114.6,0,0,32.4,232.1,7.5,48.6121,9.12,0.1,55.9,122.3,17.5,
1506898800.0,727.3347785175,224.7013461881,-0.1,62.6,3,41.4,33.8,217.3,9.3,54.9137,9.12,10.9,30.9,131.5,17,
1506897900.0,755.68666742,198.3999941871,0,92.2,0,54.3,34.3,221.2,14.7,42.3106,9.28,0.1,21.1,126.1,17,
1506897000.0,691.3458231539,179.100001052,0,87.1,0,0,35.1,200.8,0,44.111,9.28,0.1,83.7,120.8,17.5,
1506896100.0,749.5273579247,197.90134824,0,80.6,1.8,85,33.8,215.4,14.4,66.6166,9.28,0.1,14.6,125.4,14.5,
1506895200.0,701.7167004496,196.0018055354,-0.1,89.1,0,0,34.3,230.2,0,28.8072,9.28,0.1,17.5,137.6,14.5,
1506894300.0,739.499711588,224.1014939961,0,111.5,-0.1,0,34,205.2,12.9,46.8117,9.28,0.1,49.9,133.7,14.5,
1506893400.0,787.0053214841,196.2013515302,-0.1,123.1,3.3,84.5,35.1,186.2,0,50.4126,9.28,0.1,15.6,135.3,14.5,
1506892500.0,657.2378199063,215.4010483816,8.8,84.6,0,0,33.2,190.6,13.8,46.8117,9.28,0.1,17.1,120,14.5,
1506891600.0,746.9011218324,199.1011924687,-0.1,83.6,0,0,35.1,197.3,0,50.4126,9.44,0.1,81.4,139.9,13.5,
1506890700.0,713.5310901627,201.5017901798,0,95,3.1,84.4,34.6,178.6,10.8,43.2108,11.04,0.1,5.1,129.9,13.5,
1506889800.0,632.4959164485,206.6999985725,0,106.7,-0.1,0,35.1,193.4,0,38.7097,23.52,0.1,12.6,131.5,13.5,
1506888900.0,668.2111095712,203.4000018165,11.7,107.8,0,0,33.5,192,7.5,33.3083,44.48,0.1,81.9,120.8,14,
1506888000.0,800.5046537556,198.2000031024,0,112.1,3.3,84.1,33.5,186.8,0,41.4103,33.92,0.1,104.9,138.3,14.5,
1506887100.0,688.9771837518,211.6028582039,-0.1,98.8,-0.1,0,34.9,189.8,0,48.6121,0,0.1,106.7,139.1,15,
1506886200.0,668.4511262253,217.4112552935,0,85.7,-0.1,85.2,32.9,176.4,0,36.009,0,32,0.1,120.8,15,
1506885300.0,614.9254601859,205.8052515755,-0.1,98.8,1.5,0,38.4,177.7,0,42.3106,0,0.1,42.1,136,15,
1506884400.0,615.5497267842,212.0051007662,0,110.9,0,85.9,42.3,167.6,0,33.3083,0,0.1,13.8,126.9,15,
1506883500.0,591.7137945108,216.0026957602,0,105.4,0,0,43.9,185.1,0,43.2108,0,0.1,33.9,139.9,15,
1506882600.0,569.6564203538,219.7999973819,0,124.2,-0.1,5.8,45.9,164,8.1,47.7119,0,0.1,19.7,132.2,13.5,
1506881700.0,611.8932454996,186.2000023872,0,95.6,-0.1,80.1,42.8,167.6,0,26.1065,0,0.1,32.5,120.8,14,
1506880800.0,490.2985224947,216.3073418969,6.3,65,-0.1,0,48.3,176.6,8.1,40.5101,0,0.1,9.3,129.9,13.5,
1506879900.0,591.3797481991,232.5082474733,0,70.9,-0.1,86.6,50.3,170.3,0,34.2085,0,21.5,35,123.1,13.5,
1506879000.0,429.0291413404,234.9082427556,4.5,53.3,2.9,0,49.4,160.7,14.7,34.2085,42.56,0.1,0.1,139.9,14,
1506878100.0,483.1319409646,194.0085525764,0,76.5,0,8.6,50.8,181,0,55.8139,42.24,0.1,0.1,119.3,14,
1506877200.0,525.61266727,217.2135034362,-0.1,12.8,0,87.9,52.7,143.4,0,24.3061,27.36,0.1,119.9,138.3,12.5,
1506876300.0,394.9001380261,216.5140990959,0,20.9,3.2,0,58,158.2,7.5,41.4103,0,0.1,0.1,121.5,10.5,
1506875400.0,446.3071968043,204.8092989521,0,77.9,0,73.4,58.2,138.5,0,21.6054,0,0.1,0.1,123.1,13,
1506874500.0,345.5673403796,227.8091503829,-0.1,7,0,0,59.6,166.7,7.8,34.2085,0,0.1,0.1,136.8,13,
1506873600.0,326.1449871757,240.2091506198,0,24.6,2.8,0,60.2,140.4,0,21.6054,0,0.1,0.1,134.5,11,
1506872700.0,362.8084759265,240.209145233,11.9,36.4,-0.1,27.4,63.2,145.6,14.4,24.3061,0,0.1,0.1,123.1,10.5,
1506871800.0,334.5115610436,214.8091451377,-0.1,11.3,0,0,62.1,134.9,0,35.1088,0,0.1,0.1,129.2,11.5,
1506870900.0,391.8302960601,252.7091469988,12,26.1,2.5,76.3,67.3,135.2,13.8,18.0045,0,0.1,0.1,130.7,11.5,
1506870000.0,404.0334325675,235.1091503352,0,38.1,-0.1,0,71.4,137.9,0,30.6076,0,0.1,74.7,123.1,11.5,
1506869100.0,402.5314945998,243.4139542421,4.8,43.8,0,20.4,70.1,132.7,2.4,18.0045,26.56,0.1,74.8,139.1,11,
1506868200.0,324.7123648413,252.9088473301,-0.1,43.5,1.8,11,67,138.2,0,20.7052,42.4,0.1,0.1,129.2,10.5,
1506867300.0,350.6163746305,239.3112561041,12.5,14.6,0,7.2,64,181.6,0,27.907,36.64,0.1,0.1,139.1,10.5,
1506866400.0,311.6259020008,206.4060005043,-0.1,13.2,0,19.2,61,128.6,0,18.0045,2.88,0.1,0.1,120,11,
1506865500.0,314.7324961368,178.7115538158,0,14.3,0,5.5,35.7,139.3,0,32.4081,0,0.1,0.1,119.3,11,
1506864600.0,313.9898702484,209.4061513832,0,13,0,26.1,58.2,136.5,0,17.1043,0,0.1,0.1,121.5,11,
1506863700.0,320.157417655,254.7849413846,24.8,13.6,-0.1,6.4,56.3,149.7,0,22.5056,0,0.1,0.1,122.3,11,
1506862800.0,365.6183648407,203.2053983333,0,18.5,-0.1,39,49.7,138.7,2.4,27.907,0,0.1,0.1,127.6,11,
1506861900.0,330.1372750849,216.5107987616,8.8,12.6,0,8.1,51.1,150.8,0,17.1043,0,0.1,0.1,133,11,
1506861000.0,370.9660934992,204.6098984284,0,12.8,2.6,27.9,47.2,151.1,3.6,39.6099,0,0.1,10.3,127.6,11,
1506860100.0,343.0677418318,229.1060049627,16.6,18.3,0,12.5,43.1,147,0,34.2085,0,0.1,0.1,139.1,11.5,
1506859200.0,382.5211721798,214.107505484,0,48.8,0,21.4,35.7,150.3,6.9,20.7052,0,0.1,0.1,137.6,10.5,
1506858300.0,354.9540235829,239.0073456177,33.7,17.4,2.7,13.2,36.2,151.6,0,15.3038,3.2,0.1,0.1,139.9,11,
1506857400.0,358.0171629563,198.1058491808,4.5,15.1,-0.1,22.9,47.8,151.4,0.6,27.907,43.04,0.1,0.1,121.5,11,
1506856500.0,387.2604887523,215.9043483809,12.6,14,0,17.1,47.2,151.4,0,32.4081,29.44,0.1,0.1,132.2,11,
1506855600.0,357.8262716429,240.1033029587,6.9,17.4,3.4,20.2,46.7,161.5,6.9,17.1043,0,0.1,0.1,135.3,12,
1506854700.0,365.7410474736,209.9040518156,-0.1,20.7,0,16.7,48.1,153.8,0,30.6076,0,0.1,0.1,138.3,12,
1506853800.0,409.3728446634,206.3106505238,12.2,13.7,0,17.5,34.9,150,6.6,23.4058,0,0.1,47.9,121.5,12,
1506852900.0,382.4386815764,217.5027014823,5.6,26.2,2.1,21.4,35.7,159.9,0,39.6099,0,0.1,0.1,131.5,10.5,
1506852000.0,391.733966276,195.8020926132,-0.1,11.7,0,22.5,36,167.8,8.1,42.3106,0,0.1,0.1,128.4,11,
1506851100.0,439.4285370968,221.4028507653,31.4,15.5,0,16.1,39.3,174.4,0,34.2085,0,0.1,14.7,126.9,11,
1506850200.0,464.0469426811,210.5053959014,0,55.9,0,25.2,40.6,162.3,8.1,41.4103,0,0.1,0.1,124.6,24.5,
1506849300.0,400.4940190725,183.7055519093,-0.1,16.2,0,21.3,40.6,178.3,0,15.3038,0,0.1,0.1,119.3,32,
1506848400.0,509.3436466455,83.6037468568,7.1,45.6,-0.1,28.6,40.1,164.8,9.9,37.8094,0,0.1,90.9,3.3,4.5,
1506847500.0,368.1273631379,72.001498383,0,8.9,-0.1,16.4,35.1,163.4,0,27.907,0,0.1,0.1,13.2,4.5,
1506846600.0,505.6131660566,86.4013455205,-0.1,90.8,-0.1,31.6,42.3,161.2,14.4,42.3106,22.88,0.1,0.1,3.3,4.5,
1506845700.0,463.3357680049,68.7017983337,8.5,14.3,0,17.6,34.6,162.3,0,35.1088,29.28,0.1,70.6,2.5,4,
1506844800.0,468.2029464766,101.2819990376,-0.1,72.5,0,42.8,35.1,170,14.4,34.2085,2.72,0.1,0.1,4,4.5,
1506843900.0,367.4056645744,122.5091487393,29.3,8.8,2.8,20.3,39.8,165.9,0,31.5079,0,0.1,0.1,8.6,4.5,
1506843000.0,433.1396904625,97.9079461377,0,61.9,NULL,NULL,40.1,181,12,39.6099,0,0.1,0.1,17.8,4.5,
1506842100.0,414.1393238492,214.2046480947,0,10.6,0,23.9,42.6,190.1,0,40.5101,0,0.1,0.1,131.5,11.5,
1506841200.0,483.5089859515,226.3055522908,31.6,33.1,3.3,22.1,43.9,201.4,0,28.8072,0,0.1,0.1,121.5,12,
1506840300.0,460.9586418122,210.0046470934,0,15.2,0,34.1,45.9,203,8.1,30.6076,0,0.1,0.1,130.7,11,
1506839400.0,584.1290912442,201.3019484767,0,75.4,0,21,43.9,201.4,0,25.2063,0,0.1,102.9,133.7,10.5,
1506838500.0,495.7865088433,225.101353816,0,8.1,3.3,36.7,42.8,208,9.3,32.4081,0,0.1,0.1,137.6,13,
1506837600.0,634.5793657899,195.1014997629,0,31.2,0,21.6,40.6,206.1,0,35.1088,0,0.1,81.1,125.4,43,
1506836700.0,478.3341704905,123.2427607235,0,0,0,41.3,43.7,180.8,14.4,35.1088,0,0.1,0.1,14.7,4,
